AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,Label
-43,701,-1309,-620061,-101402,-25365,-6,98,-737,-125000,6219,61280,23,-888,-82,592683,731,55975,48,279,5,67256,29817,-61463,83,127,-64,75243,24695,-47987,-38,122,46,32926,49695,7865,0,-82,65,86463,1219,19756,-22,626,49,250792,48170,21829,-94,-66,502,178902,33719,25365,-91,-352,694,69024,15304,43963,39,-797,435,-100792,-26158,22865,56,91,391,-452926,-24146,-69268,14,84,90,-57256,-37682,-49207,-5,58,-28,-11036,-18048,-11158,-2,27,-43,6768,-6097,6036,1,12,-8,4512,2621,4634,-20,-49,-1,3231,1829,2560,50,5,27,-3658,1951,-2987,-31,16,-43,-2743,-9268,-4878,-5,14,12,304,3414,-2987,"tilt right"
-35,630,-970,-527500,-72987,-57560,77,-73,-1103,-281646,-20182,5670,169,-813,114,660243,-6646,117804,36,431,-240,93780,8231,-65853,-16,248,-77,34573,46829,-21585,-23,56,110,51219,59939,16036,99,54,-24,79817,20365,21646,-42,351,250,286158,41951,42926,-162,321,766,176219,9695,55914,-48,-1424,107,334268,-4390,74573,-192,366,929,-902012,-38902,-98414,145,-270,194,4939,-2987,-52865,-30,35,12,-21585,-25792,-29939,-12,62,-29,5731,-15060,-10853,19,-30,-28,7195,1890,5670,3,36,4,1097,60,1280,-2,-7,-7,2195,-426,-1341,-6,46,15,-5365,-121,-1036,-23,-44,-20,6036,1402,1158,24,25,20,-3170,1707,-853,"tilt right"
137,680,-869,-477134,-47195,-60975,-108,125,-1012,-217195,-21158,19024,76,-571,-31,422926,-13841,114695,85,-88,-98,169756,26524,-41890,25,187,-115,59024,10304,-33963,14,9,-12,51890,38170,-4695,5,10,26,14817,21036,15121,-62,25,106,117865,17987,10060,71,419,-41,179268,37134,-5609,-143,468,518,168536,35731,25670,-101,-1155,754,357134,1158,86524,6,-476,524,-501097,-37134,-35609,108,204,277,-313231,-23658,-57012,-15,105,43,-49634,-39451,-34878,-21,-22,-45,6890,-12804,-182,22,27,-41,2317,-243,3841,-9,-12,-15,4573,1829,2926,0,-9,14,4939,2987,243,-13,13,-9,-2621,-548,-975,5,13,5,3048,1890,-1463,"tilt right"
-162,710,-847,-455487,-90060,-38780,120,-73,-564,-98109,-3048,-3048,91,359,-624,-1280,-21890,77256,129,-572,-260,448780,18780,-27195,-22,-12,70,103109,64207,-31463,24,-33,121,18353,43109,23109,41,149,-82,39695,18841,426,-64,426,159,190914,53719,21463,-154,19,549,215792,28902,46280,-48,-197,459,15914,-16158,31219,-156,-752,496,53902,-31768,16402,19,-164,275,-291951,-4207,-36097,119,72,299,-236341,-14878,-51646,-8,39,41,-18536,-31951,-27621,-6,27,-24,6097,-10487,-4329,9,22,-46,6158,-5365,2073,-17,1,-28,1524,-1951,121,0,11,-5,-1402,4085,-792,-3,-19,22,1646,1524,1097,0,16,18,-853,-914,670,"tilt right"
11,639,-1108,-467987,-76829,-58536,17,398,-685,-188353,-20426,12987,99,-376,-199,360121,25060,32926,22,-152,-152,238780,28536,8841,6,28,25,53658,24695,-4878,39,214,10,74756,30792,8048,-34,105,165,169878,25365,27804,-146,238,486,139146,34085,32012,-1,-242,507,37195,-975,24817,-55,-442,477,-30853,-4573,5792,-41,-720,193,-66158,-21585,-21463,6,341,241,-220000,-4329,-30731,57,-49,65,-122560,-20670,-28658,27,44,26,11280,-13048,-11890,4,-6,-52,3048,-4817,-1463,-4,4,5,3414,-2804,1768,-3,21,-2,1463,-121,487,-10,-16,-22,304,-731,426,-17,-1,4,3414,1158,1219,19,17,0,-3231,853,121,"tilt right"
-34,837,-877,-385792,-50487,-38292,99,74,-513,-4756,4024,8597,7,-77,-563,-37743,7195,21158,40,-414,-100,265792,7926,25670,-47,-59,57,113658,12560,6097,23,32,16,32317,1890,-9878,41,139,-30,57195,8597,-16463,31,145,8,89329,-487,5975,-62,200,290,381463,43536,33658,-48,-28,695,-183231,21280,25731,-65,24,558,16158,6280,9329,46,-1083,168,78719,-16768,2987,-88,194,280,-337743,-31097,-32865,89,-34,34,-77987,-1097,-26951,-5,25,16,-6280,-12317,-14329,0,36,-37,975,-2926,-1158,-4,-44,-19,2621,792,-121,0,8,13,-548,853,-1036,-9,40,-11,-2500,426,-487,-5,-4,9,426,60,1951,"tilt right"
-174,560,-990,-474817,-49024,-29207,158,547,-780,-238048,8719,6341,76,-559,-238,439451,6951,57073,-64,-195,69,217073,20000,-9207,13,-5,-41,32743,-7134,-13719,19,81,-48,42256,10609,-12987,19,106,83,55121,4329,-1524,21,138,87,95731,7743,11036,-67,478,148,94939,10548,13963,-70,19,751,210670,14085,21524,5,-620,497,38048,27073,17743,80,-765,370,-156341,-3109,10182,38,53,133,-328780,-30792,-36524,-19,70,-16,-31768,-17560,-21524,7,62,-27,-3963,-8048,-17195,-8,-3,-5,4573,-121,1097,0,-5,8,2317,5060,5060,-14,3,-2,1097,-1219,-853,-12,5,7,-4512,-182,-731,21,2,9,4939,-975,2134,"tilt right"
-22,670,-903,-443109,-40182,-38597,48,277,-734,-125853,2804,4085,86,-300,-358,270487,18353,55182,-70,-323,77,234878,8658,-3353,8,80,-113,25426,-19390,-12743,18,51,-50,43841,20853,-11707,18,182,89,57804,14695,-914,25,216,118,192012,-121,22500,-111,152,380,64390,24756,3597,-25,187,563,171707,8170,18963,28,-875,483,94024,26463,30548,94,-503,410,-350243,-23048,-16585,-58,106,47,-215792,-30426,-29817,-4,7,-15,-22012,-11646,-17987,9,84,-12,-2804,-1829,-7134,10,-4,17,-304,-121,3841,-20,-19,-46,6829,-60,1219,-9,18,17,-2378,1707,-2134,5,5,10,-1524,2195,-2073,-13,-11,0,5487,-426,1585,"tilt right"
-8,785,-667,-488902,-79756,-58780,-64,-20,-691,-59390,2134,26280,66,373,-624,-29756,43475,16707,3,-837,33,537317,16585,36036,-31,48,9,20731,3963,-14634,72,20,-112,10670,-609,-8719,6,130,37,51890,17865,487,1,264,84,122256,-792,12682,-59,389,340,148719,44268,12804,25,-440,283,143719,24207,33109,58,-381,641,208719,31951,52073,-180,-288,744,-564512,-64207,-43841,133,-285,5,-72134,-8841,-32378,-12,121,-98,-35609,-32012,-37682,-35,62,-9,-1402,7439,-2682,4,16,23,-5426,548,3231,-12,6,39,1707,-6097,-670,4,-14,-18,2804,-2134,-365,9,-7,-9,4268,-2621,1341,-2,1,-20,1524,1890,3475,"tilt right"
-75,775,-992,-608109,-63658,-41158,27,245,-576,-97682,-12378,17378,123,-529,-434,426341,20182,52560,15,-155,-88,177500,25731,8414,-92,28,29,51219,9573,-22987,49,220,-49,83231,18414,-40548,28,115,94,107682,15243,31585,-77,499,311,215365,52987,30182,-33,-478,376,248902,12439,26036,-115,-82,719,-112621,14939,12439,106,-871,582,-239756,-38902,-20060,74,233,98,-229390,-28170,-42134,-58,49,-41,-22682,-18536,-14573,-17,60,-19,2256,-6707,-609,32,-40,-13,1585,3475,6280,3,0,20,2012,-121,2439,-31,-4,-4,-4512,-1707,-365,12,42,8,-4146,-1097,-2317,5,1,-19,0,-609,-1097,4,-13,6,4085,3231,426,"tilt right"
2,587,-917,-440792,-55792,-31707,34,212,-953,-220061,-7134,-1768,62,-487,-183,401951,2439,56646,-83,51,56,208475,28353,-34207,139,26,-96,41219,2195,-7804,36,107,61,55670,35548,12195,0,193,49,133536,8963,10060,-63,230,437,169329,44207,22682,-78,-9,350,98231,2500,31829,-156,-307,597,37560,-3841,19024,58,-977,341,-58109,-6341,-15304,76,313,301,-389512,-20182,-41768,-6,90,-13,-42195,-25243,-25060,-18,13,-12,3780,-8353,-2500,-1,-2,-18,3170,2073,7195,25,-95,-2,13841,5121,4146,-14,20,14,-18963,-3841,-2073,1,23,8,792,-1951,-3292,-17,53,-22,-2012,-1890,914,20,-70,8,2012,1890,2378,"tilt right"
2,703,-795,-451402,-76036,-50060,98,125,-967,-128353,-2682,-15426,55,41,-334,183109,22804,44207,-8,-451,73,382865,12926,8231,27,79,-14,26219,22378,-487,48,80,25,43292,16341,12926,-28,256,144,244634,32804,32560,-52,-64,621,301463,30182,51036,-195,98,548,-94146,-3597,6036,4,-1082,522,-210548,-36341,-24085,95,216,178,-276402,19329,-17621,4,25,57,-18597,-21280,-38048,-25,20,-80,-2073,-20000,-17317,0,18,12,853,1280,1646,3,-23,8,2378,2926,3780,0,5,-8,-1219,-1829,-1585,-22,6,12,-1646,-1341,-1585,2,-24,-20,-426,3963,-2012,0,61,24,-4146,-2439,-1402,-11,-17,-9,10365,-1585,6097,"tilt right"
-25,673,-754,-470548,-35853,-23780,53,164,-774,-126158,-4024,3475,28,-121,-486,180365,-7926,51524,-22,-436,4,330609,41707,-121,27,-27,-4,62378,3963,-19512,-7,15,62,37743,9268,-19207,43,178,-55,44817,-304,-4878,-60,314,151,216585,18963,14512,-82,165,392,73109,22500,13841,-22,-97,768,186646,22378,48536,62,-572,75,48841,8109,34573,-106,-118,573,-563109,-67743,-63780,42,-131,49,-31768,6036,-14817,-20,-34,17,14329,-3109,-4939,33,21,40,-9024,548,-12926,-32,-29,-62,-5853,-8170,-5853,33,49,-13,2378,-8353,-1951,10,-13,-11,2987,-5609,1280,49,-58,23,-3658,6402,-12926,0,21,8,4207,-7682,1463,"tilt right"
-50,787,-768,-476280,-43475,-33719,23,72,-731,-121585,-24024,5731,57,-112,-548,127012,31097,45243,-39,-384,-23,389939,34878,11158,8,-106,2,70182,2134,-6646,35,65,49,33292,14878,-10914,49,83,-8,51097,-121,4817,-75,319,150,231829,26829,15426,-34,306,293,61768,37012,1280,2,-365,804,192134,8170,39512,-52,-353,303,-49817,-9512,7134,5,-283,520,-418231,-43048,-22987,19,-65,31,-94329,-14939,-35060,35,-13,-59,-2987,-11280,-12195,-35,32,-44,3841,-1463,6036,3,-50,4,9695,5853,6524,5,8,26,-7926,1524,-1219,11,13,36,-2378,-1158,-1463,-12,-2,-61,731,-3963,-1707,0,0,3,3719,1280,243,"tilt right"
20,735,-1153,-599878,-50426,-45000,19,70,-890,-168719,4634,10243,75,-626,63,643841,-13353,73475,-41,259,-52,34573,43902,-24390,7,-52,48,72378,14695,-11524,16,59,23,41951,3658,-9756,50,98,-20,55975,548,792,-59,394,124,165426,8902,13109,-32,170,468,289207,48048,28170,-18,-917,760,165975,-1158,38536,-42,-600,554,-380548,-38170,-21524,7,311,112,-291890,-13048,-31280,-17,26,-11,-33048,-7439,-17439,34,60,5,-8475,2012,-4146,-3,25,-12,4024,-60,-1097,2,13,-12,5060,-60,-1341,-21,-3,8,7439,121,1585,-8,8,-16,-1890,-182,670,3,7,14,-3292,-487,670,9,-11,8,182,-1890,1951,"tilt right"
257,-1566,491,750365,94268,72682,88,804,505,-573353,-42134,59207,163,-905,157,-23597,-19512,-3658,-59,129,-148,-208719,-73292,-160609,33,-35,-45,-121402,-29939,-43414,-112,888,-166,-334573,-48475,-22621,-333,471,-279,6585,-24573,72012,-77,497,-284,-914,25975,33719,-45,-244,-502,237378,11097,32500,19,-69,-256,99878,35731,-12987,24,-102,-55,83536,24512,-11829,36,-85,-7,66341,22195,-5000,23,3,46,548,10060,-548,7,-32,14,2378,3109,-243,-27,20,14,2134,-4512,-3048,10,-16,-32,3475,731,182,1,9,16,-6036,-2378,3780,3,4,0,304,-1036,1585,-12,-40,10,5426,-3170,-4085,0,6,-3,-2743,-1341,-1768,"tilt left"
-15,698,886,545487,91341,39268,176,-1496,-210,374817,32926,72012,79,-325,815,-752987,-71280,33719,193,-392,135,-43170,-12195,-35731,-103,15,-75,-121402,-42621,-100304,85,632,-108,-325975,-50304,-138109,-233,926,-645,-411402,-104207,19756,-297,500,-429,-38292,17560,98475,15,-354,-406,404451,65548,61341,93,-245,-187,298475,40853,-34390,6,-78,54,70975,18780,-13597,53,-26,42,2317,10731,1829,3,14,33,-5121,8231,-1951,11,2,-15,-1890,-243,-4268,-2,-14,25,4268,4146,-975,0,35,-7,-6524,0,-3353,21,-26,-3,6768,-2621,2134,-21,13,-4,-1158,-121,4146,9,12,0,4390,-609,1829,0,-19,7,1524,2134,731,"tilt left"
-93,714,704,556402,79756,38841,14,-571,158,242439,33719,63597,146,-259,944,-681585,-81890,34207,187,-1000,-71,-12317,-731,-11890,-69,-94,5,-67987,-30304,-74756,2,96,-92,-237500,-42195,-135121,80,906,-248,-331585,-47560,-54268,-309,689,-471,-110243,-60975,84024,-43,8,-625,266585,64878,58231,18,-113,-216,88597,35670,3536,63,-173,-127,167439,24207,-3963,-14,-151,-4,85487,6768,2804,20,-44,9,18719,12500,-3536,8,-19,33,4939,3902,-1524,14,-3,6,1829,0,243,-6,-6,13,3414,-1524,-1036,11,18,-28,121,-1646,-2865,-9,0,-6,975,1097,2134,2,-20,16,1036,2439,1036,7,6,-9,-1097,-182,365,"tilt left"
-91,697,729,527134,100914,28841,78,-629,209,234573,40243,62865,183,-727,733,-399634,-62378,68292,310,-667,-101,-165426,1463,3475,-147,24,69,-173475,-65914,-127012,-65,45,21,-197256,-69878,-130487,40,1073,-226,-357682,-43963,-51158,-335,465,-547,-105121,-73719,95853,1,162,-777,145670,72500,77317,-53,-229,-92,291402,48536,-16219,72,-68,-108,127560,24207,-20121,3,-90,41,52560,14817,7804,20,-29,37,13414,7682,1890,31,-19,32,6768,5670,-487,-10,0,23,1646,-487,-2134,0,-2,-27,-1341,-731,365,7,-4,6,-365,-670,-426,-16,23,-8,-365,1585,-304,10,-14,9,-426,-487,1890,0,4,-5,365,121,-792,"tilt left"
-20,747,811,459146,99878,48719,41,-480,72,259695,31707,63902,-18,-1134,683,-323048,-81036,45792,287,-443,-97,-232073,14024,-2865,-21,78,216,-131951,-44695,-106768,-37,-103,-49,-96219,-51768,-99878,-20,956,39,-348353,-56951,-85792,-172,486,-252,-81951,-67378,28963,-175,209,-662,18231,20670,64451,-72,266,-280,279817,42073,37195,35,-53,-80,86829,46097,-13353,72,-165,-82,65487,19024,6463,48,121,-62,-24268,7987,5914,-23,-89,16,62256,12500,11402,22,-34,33,18719,4146,-975,3,5,26,-7134,4512,-1463,24,4,-21,-15365,-792,-365,-6,14,20,7256,-1707,-3353,-9,-32,-4,11280,121,1829,-6,3,11,-6524,487,975,"tilt left"
85,-275,966,559695,124512,76219,260,-1574,26,117317,-27743,47073,88,200,125,-488658,-24085,-6524,-70,89,163,-139085,-45731,-78597,-18,190,-136,-61036,-32012,-49756,-4,-106,273,-196036,-36219,-49878,-76,1159,-388,-428841,-78353,-44329,-218,401,-385,-22743,-37195,90426,-174,27,-381,313353,65548,59695,10,-112,-227,210487,33475,-29024,26,21,-120,2560,17865,-22865,61,-61,-117,90121,17134,-3414,41,64,-21,33109,8048,3414,-3,-23,65,1463,10304,5121,-2,-104,33,24085,4146,3170,22,11,29,1463,1463,426,-8,59,0,-15060,-60,-1951,4,2,22,-4451,-121,-1280,3,-31,-15,8353,-487,1158,-11,21,6,-5243,-426,548,"tilt left"
157,-1813,906,745914,95548,149878,-96,1152,522,-616524,-30609,-11646,320,-964,-113,4573,-25182,-1768,-34,191,-22,-158658,-53658,-164146,-13,46,35,-123780,-23170,-56524,-125,538,11,-271829,-43719,-59207,-258,856,-454,-125304,-40487,60975,-48,246,-318,85121,22256,48841,-22,-113,-371,189878,35304,31585,41,-90,-238,148170,25487,5548,23,46,-48,47621,18109,-10792,34,-80,5,44024,20000,1646,13,-84,0,19634,975,7378,6,-51,3,1219,1951,243,3,26,-21,-29573,-914,-1463,-1,-57,-31,3170,-5548,2560,-4,12,-39,6097,-5000,3841,0,-8,20,10914,6341,-4634,0,0,-21,18109,4268,-5609,10,-44,9,4329,-1280,2682,"tilt left"
10,480,986,378963,76585,32439,-44,-416,269,68597,-2012,38963,102,-1440,318,60609,-26402,53841,47,433,14,-393719,-9024,-14085,19,-118,135,-42256,-13353,-34756,-20,-197,-56,-90243,-24268,-68902,27,76,68,-154512,-25304,-70731,-118,1139,-420,-461768,-87621,-52317,-125,494,-664,116341,8719,99817,70,-276,-374,195731,44390,31097,-43,-25,-203,146463,22134,-2012,51,6,-124,86158,21280,-20548,-13,-92,-6,51829,3780,2926,11,-50,30,41036,8231,4024,10,15,2,-3841,3841,182,22,-5,27,-5000,2560,1280,-4,13,21,1707,121,121,-3,-27,-16,-1036,-731,-1524,-12,27,4,4817,-2621,-365,-4,17,-2,-5975,-609,-365,"tilt left"
-70,557,848,533780,72621,38353,62,-462,202,177317,15975,44939,-48,-321,554,-546951,-65853,23902,365,-792,-139,34085,42073,33353,28,-377,155,-109817,-26707,-54695,-143,130,0,-137439,-67987,-127012,-38,253,-52,-241219,-33353,-84146,-43,844,-203,-276036,-49573,-14207,-141,482,-666,21219,1646,83292,-31,139,-427,206097,58719,54512,-15,-317,-121,152500,20426,5731,34,-102,-114,152926,7073,2621,27,165,-50,-7804,13902,-8658,29,-96,31,27378,12682,-1707,-15,-130,1,8780,-1585,6341,21,-19,15,20670,-1280,853,0,110,4,-18414,4024,-4085,13,-42,5,17865,-2804,670,-17,22,19,-7256,2743,-2195,-6,13,-10,-11524,-2804,2682,"tilt left"
-41,842,765,528536,91646,50731,313,-2009,-240,482865,42804,92317,-14,226,883,-889512,-53658,19268,129,-368,67,-30000,-20000,-63353,23,-60,15,-88353,-52256,-95548,-40,30,143,-160182,-65060,-78902,-60,649,-175,-248963,-36158,-51524,-213,502,-377,-148292,-44451,48963,-189,623,-880,30548,61341,100182,-15,-174,-58,373414,30121,-2134,69,-51,-69,129878,20365,-21890,0,-91,24,27743,18597,609,17,-26,24,-1951,2987,2560,23,17,13,-5975,4878,-914,-6,5,8,-2317,609,-1707,12,-14,0,7378,-853,1280,-3,-3,-9,182,-792,1036,0,23,-2,-2560,609,914,2,8,2,-121,-426,-1280,-10,-25,4,1463,-487,-60,"tilt left"
-14,360,1012,387378,75914,30182,89,-610,-97,260304,7134,8719,37,-791,416,-411524,-27682,75548,103,-368,-288,-63414,10670,7439,184,-71,451,-84512,-34085,-46585,-65,43,-184,-115182,-50548,-102134,-27,59,113,-125487,-25426,-48658,-35,937,-245,-368841,-41158,-16341,-279,456,-380,46158,-28475,86463,-56,260,-370,166707,48597,22073,-47,-39,-137,120243,21646,-5548,20,-160,-196,71951,19146,-6158,16,52,-101,-9939,2439,3414,11,-167,-154,48963,2500,-3170,24,-47,-32,74268,11097,-5609,16,-31,29,304,7134,426,-8,-21,6,-4939,121,2500,8,5,-14,4451,731,-2134,6,-9,12,2560,1646,-1646,0,0,-3,2073,-182,304,"tilt left"
86,-474,898,791829,78292,50000,122,-626,560,-358231,-26585,61585,179,-60,-108,-245182,33170,24817,43,-236,255,-136097,-45853,-69451,37,-1,-94,-101280,-45670,-82073,-50,324,124,-199695,-80365,-86158,-249,824,-442,-323292,-61280,35304,-154,379,-519,-97987,5609,69756,-189,156,-377,326219,65304,56585,46,-70,-247,210426,31707,-43841,20,-17,-2,92743,18536,-22439,28,-41,-21,39390,17134,-2560,33,-73,21,-3048,5060,6402,3,14,11,-4695,4207,4512,4,-24,2,7621,548,-548,-2,-8,2,1036,1341,-304,-10,11,4,-5792,-426,548,-6,-1,-22,-1890,182,-243,8,-36,-2,10914,-792,-3414,8,29,0,-6402,-365,-1585,"tilt left"
86,-1104,894,757682,88902,102987,246,204,438,-513536,5365,74207,199,-873,205,-85121,-8109,-28231,31,425,-79,-240060,-98414,-198414,-91,51,163,-88841,-57743,-32987,-130,820,-262,-279817,-63414,-9756,-390,436,-655,-173231,-14634,97317,-42,240,-404,102621,55182,42926,-13,-91,-247,328109,34999,-21219,58,-59,-178,115304,30548,-36097,23,-62,0,60487,11280,2073,-7,-55,43,28109,12987,12987,9,27,20,-7865,5792,-1097,25,-8,22,-243,2378,-3658,7,-11,30,1097,-2195,-182,-10,5,-31,-731,-792,1524,-13,35,13,-15914,-1280,-1097,1,-53,-25,15000,-1219,3353,14,-15,-9,1768,-731,1097,-6,47,-3,-3719,548,-1951,"tilt left"
-77,489,911,675304,40243,26402,194,-1914,314,184146,24573,67865,-84,466,343,-743719,-4939,20121,331,-16,174,-1219,36341,-10609,-144,-294,25,-65975,-97865,-62500,-12,122,-99,-235000,-47134,-104878,121,744,-440,-330426,-18536,-25731,-301,635,-934,-165731,-40975,93414,-152,86,-158,281829,61646,50914,72,-288,-252,300060,21585,-37317,1,-56,41,91585,11768,-20182,22,-2,46,26402,11768,-5121,12,-13,0,-5365,731,3780,5,-22,-10,-7256,1280,4512,5,-3,25,2560,121,-914,5,-7,5,-4817,365,-1524,8,44,1,-4939,-1097,-2560,0,-28,-6,4512,731,1463,0,-5,-4,-182,-670,2256,0,31,2,-1036,670,121,"tilt left"
-56,223,1028,477682,51158,36280,-54,-242,127,118048,33536,30487,111,-845,483,-316524,-12317,49146,315,-176,89,-143231,18353,-13536,34,-236,-26,-68963,-50609,-29756,-20,42,-34,-118170,-37865,-89939,-3,536,-111,-250182,-44756,-65792,-178,576,-62,-179451,-67682,26890,-135,296,-512,-1158,16890,63719,-127,323,-442,204390,51829,18048,44,-164,-47,209878,18963,-13109,31,44,-13,61524,17012,-17134,-11,-5,-1,10914,1158,1829,25,-39,-16,-15975,-243,6890,-8,-26,11,4146,670,1036,11,-20,-16,3231,4329,-304,-2,12,-15,-2378,121,-2012,-20,16,17,3414,-914,-3414,0,-25,-7,6585,731,-1219,9,-4,-7,-1768,-121,1829,"tilt left"
106,-1173,296,804085,85060,81097,173,-319,512,-482743,0,58109,299,-455,228,-146890,243,-12134,20,416,127,-173414,-60304,-99817,-94,-46,-27,-66890,-56280,-53536,-168,126,73,-184085,-40304,-49634,38,737,-261,-216219,-6524,0,-323,550,-339,-42743,-57621,76768,-112,310,-493,143048,52621,22378,13,18,-99,142256,17256,-5670,-19,-46,-135,127378,28292,-9024,69,-160,-106,72012,21219,-8536,8,49,-24,5426,7134,-1097,24,-76,67,16585,7621,3231,0,-3,-14,182,365,548,-8,-20,20,182,670,-1219,-1,35,-21,-5182,-975,-1219,9,-18,0,5060,304,548,-10,0,0,-3536,-426,182,10,-1,-1,-6890,975,1097,"tilt left"
41,-845,715,790061,73109,87317,50,-459,386,-412378,-20000,62317,331,-234,122,-218353,42378,-975,32,-84,97,-104085,-39878,-71951,-34,37,32,-94329,-63353,-120060,-84,442,17,-215548,-47682,-62804,-77,662,-245,-243170,-49512,24939,-288,479,-363,27317,-25365,96524,-87,55,-355,155182,37682,15731,5,-58,-220,133597,18719,-14573,-28,74,-349,35792,23597,-17317,38,-152,-90,85487,22012,-7682,51,-2,-5,43963,11951,-121,33,-35,59,39268,12500,5121,13,-22,26,60,4634,1341,20,0,5,-6890,975,0,-9,5,0,-2865,-609,182,-2,-16,17,-60,-1768,121,-5,33,-22,-3353,1341,426,-3,-10,-2,-548,-121,1585,"tilt left"
-35,133,992,486585,78048,32926,48,37,232,-26646,3353,9878,71,-1276,0,-15182,-21524,57439,130,18,167,-270731,3353,28292,250,-282,109,-57378,11890,-4756,65,-96,-117,-71829,-34939,-58109,-59,109,30,-73902,-38109,-84512,-23,129,152,-103353,-33475,-47500,-94,295,29,-217804,-68109,-15609,-271,517,-167,20304,-39634,38292,-187,601,-324,-66707,29146,45670,-14,0,-185,119756,46768,5792,-44,7,-291,146707,2804,-3658,20,141,-93,81097,29146,-15975,27,-30,-82,12317,20243,-8841,10,-80,-63,23719,2439,10182,26,36,-11,-24878,1646,914,27,-5,-69,8292,792,3109,-6,-46,-8,26280,2804,365,6,20,6,-11036,4451,670,"tilt left"
146,-775,873,556463,102378,62621,139,-576,-45,-23963,-11524,31280,258,-198,354,-339512,-14878,44451,57,4,-39,-150853,-55000,-108780,-51,-3,-105,-40365,-24939,-45365,-52,-25,114,-109573,-20243,-32073,-152,652,27,-234573,-55487,-31463,-160,401,-235,-111097,-39817,36951,-238,297,-191,90670,-1707,51463,47,368,-467,101707,46036,9085,-55,-100,-183,95670,28536,-1463,-14,-30,-197,60243,20548,-14451,63,-4,-42,109207,14939,-5426,7,-93,24,14146,7804,2317,21,19,11,-5609,3536,2865,-24,11,-26,-3780,121,2926,-2,-9,-15,6524,670,2621,-34,0,9,3536,2073,3902,-27,24,29,10060,3353,-365,-5,-26,69,0,1585,1219,"tilt left"
323,-1296,239,823231,110792,68963,414,-802,785,-402987,-33109,72012,-218,411,-92,-354390,-81890,-120182,26,-16,-11,-67621,-3719,-29573,32,-9,49,-47500,-18048,-27500,-126,260,218,-170000,-46707,-44695,-176,447,75,-187743,-5914,-2134,-154,521,-148,-28292,-34817,33048,-211,343,6,310609,23170,20548,90,-333,296,257743,69512,-4146,27,80,-8,-87012,18902,5975,59,-80,-13,-35914,3719,9146,6,-5,-21,-21585,-3536,2134,-9,28,-10,-11402,-9146,365,-9,21,-4,-4085,-2378,4146,-10,-41,-8,12134,1829,4451,17,33,-10,-12987,2682,-182,-3,-10,24,11951,60,-304,-1,17,-3,-3414,1829,-304,2,16,-5,4878,975,-975,"tilt left"
390,-830,-449,481097,101402,110731,419,-308,-238,2256,4085,75853,-226,258,-426,-301890,-38536,-71097,392,-195,-10,-81219,4085,-52073,-84,-37,-88,-50548,-46768,-46097,-12,-139,48,-80365,-44268,-51463,-40,168,354,-216707,-86402,-87012,-119,-50,247,-78353,-64146,-25182,-620,139,16,1463,-15060,27926,-422,610,406,82134,84695,14817,35,131,334,176097,63353,32134,86,-53,-19,59085,54329,42134,60,-26,32,25792,182,13231,83,62,-49,-19695,-13902,3353,-9,-11,-64,-4146,-10426,1890,10,-39,-5,2926,2621,10304,-9,-26,-11,5609,4146,3841,30,-14,18,-1524,1768,-426,-20,8,-7,-731,-2073,-2621,18,-18,0,1341,853,-1097,"tilt left"
510,-720,-476,357621,100609,136280,93,-401,-256,-21280,-13597,13841,127,776,-418,-242621,9512,-80609,7,-621,-30,11890,6158,-365,-35,154,-167,-56829,-50182,-53841,52,121,-47,-50914,-48414,-27195,42,-85,186,-90853,-30000,-24390,107,-79,382,-272987,-115975,-75487,-514,216,276,-38414,-62987,29878,-291,572,132,46951,30853,-9207,-362,223,412,256890,107804,32317,183,86,98,77134,75792,30548,-3,-142,13,44817,1951,26829,37,-14,-46,-9817,-8780,121,50,39,-12,-1524,853,2621,-5,-55,-54,-5731,-8414,1036,6,-29,11,1768,121,487,17,20,3,-8719,792,-731,-24,-36,1,3170,-1768,60,5,15,-8,-9146,3597,-304,"tilt left"
